locality,house_size,n_bedroom,n_bathroom,n_room,sale_cond,park_facil,utility_avail,street,mzzone,sales_price,built_year,age,buildtype_Commercial,buildtype_House,buildtype_Others
1,1254,1,1,3,5,1,3,1,5,9088800,1994,17,0,0,1
1,1129,1,1,3,4,1,3,2,2,6834564,1983,27,0,0,1
2,1272,2,2,4,1,0,1,2,6,10403859,1991,20,0,1,0
2,1085,1,1,3,5,1,4,2,3,9259251,1975,32,0,1,0
4,1922,3,2,5,4,0,3,2,4,11211537,2000,11,0,0,1
3,994,1,1,3,5,0,3,1,5,12076727,1980,28,1,0,0
4,1798,2,1,4,2,1,3,1,5,9795769,1956,48,0,1,0
4,1544,2,1,4,2,0,4,1,5,13615970,1997,14,1,0,0
4,1740,2,1,4,4,1,2,3,6,12826300,1978,30,0,0,1
4,1676,2,1,4,1,0,1,3,5,9343489,1962,47,0,1,0
2,1209,2,2,4,4,1,3,2,5,11109848,1989,19,0,1,0
5,1397,2,1,4,3,1,3,2,4,13323845,1993,17,1,0,0
1,1028,1,1,3,2,1,1,1,5,7477049,2001,11,0,1,0
2,1063,1,1,3,5,1,3,2,4,10978415,2004,7,0,0,1
4,1596,2,1,4,1,1,2,2,6,10109581,1956,55,0,1,0
2,648,1,1,2,2,0,2,1,4,8382015,1985,24,1,0,0
4,1732,2,1,4,5,0,1,1,3,9269800,2005,6,0,0,1
3,1100,1,1,3,5,0,1,1,6,9456023,1981,26,0,0,1
3,1182,1,1,3,5,0,4,3,6,11366245,1983,31,0,0,1
5,2137,3,2,5,1,0,3,2,6,12389257,1991,20,0,0,1
3,1298,2,1,4,5,1,3,2,6,16662246,1977,36,1,0,0
4,1581,2,1,4,3,1,2,1,2,8205914,1996,15,0,1,0
4,1520,2,1,4,5,0,3,2,1,7913596,1975,29,0,0,1
3,785,1,1,2,3,0,1,1,6,7621273,1976,33,0,0,1
4,1929,3,2,5,4,1,1,3,3,16794059,1973,31,1,0,0
3,765,1,1,2,2,1,1,2,4,7080140,1970,40,0,1,0
5,2215,3,2,5,1,1,4,3,4,12129667,1998,12,0,1,0
5,1599,2,1,4,5,1,2,3,4,10666179,1991,20,0,1,0
5,1320,1,1,3,2,0,4,3,4,12526761,1997,12,1,0,0
7,1527,1,1,4,5,1,3,1,6,19676579,1970,38,1,0,0
3,803,1,1,3,4,0,2,1,5,7029365,1991,20,0,1,0
2,778,1,1,2,2,0,2,3,3,10135829,1996,16,1,0,0
7,1917,2,1,5,3,0,1,2,5,14740331,1997,11,0,0,1
7,1762,1,1,4,5,0,2,1,4,18901344,1973,41,1,0,0
6,1662,1,1,4,5,1,2,2,5,13666090,1988,23,0,1,0
2,691,1,1,2,2,0,1,1,4,5741546,1977,31,0,1,0
3,1142,1,1,3,4,0,4,3,4,8987842,1978,35,0,1,0
1,965,1,1,3,4,1,2,3,3,6900519,1974,36,0,1,0
4,1793,2,1,4,1,1,3,1,1,7280474,1953,51,0,1,0
3,1021,1,1,3,3,0,4,2,6,9704875,1980,32,0,0,1
3,1097,1,1,3,3,1,1,3,6,15469948,2000,9,1,0,0
4,1753,2,1,4,4,0,3,1,1,7246688,1961,50,0,0,1
7,1941,2,1,5,3,1,3,3,6,17249729,1998,12,0,0,1
3,1067,1,1,3,2,0,2,3,6,9486060,1982,31,0,1,0
3,733,1,1,2,5,1,4,1,5,10981249,1987,25,1,0,0
6,1856,2,1,5,1,0,4,3,5,14848200,1994,20,0,0,1
3,961,1,1,3,4,0,3,2,5,8704803,1974,33,0,0,1
1,681,1,1,2,2,0,1,2,1,2796025,1960,49,0,1,0
4,1550,2,1,4,1,0,4,3,2,13040917,1994,16,1,0,0
6,1766,1,1,4,1,0,1,1,4,18626148,1991,23,1,0,0
3,983,1,1,3,1,0,4,2,6,9346577,1982,29,0,0,1
6,1638,1,1,4,4,0,4,1,4,11061707,1991,19,0,1,0
5,2092,3,2,5,4,0,3,2,6,12220530,2001,7,0,1,0
3,942,1,1,3,5,0,2,1,6,8174439,1982,30,0,1,0
1,1627,2,2,4,5,0,4,1,2,6430145,1972,39,0,1,0
3,932,1,1,3,4,0,3,2,4,7528558,1980,28,0,1,0
1,715,1,1,2,5,0,4,2,3,5366704,1986,23,0,1,0
1,1140,1,1,3,5,1,4,3,1,6825393,1959,50,0,0,1
6,1658,1,1,4,4,1,4,2,6,14878881,1987,27,0,0,1
2,1112,1,1,3,3,0,4,1,3,12204152,1992,18,1,0,0
6,1584,1,1,4,1,0,3,1,5,11437198,1976,35,0,0,1
4,1894,3,2,5,5,0,2,1,6,16826576,1987,18,1,0,0
2,791,1,1,2,4,1,3,2,2,7056837,1989,20,0,1,0
3,715,1,1,2,1,0,3,3,5,7582436,1975,35,0,0,1
5,2495,4,2,6,2,0,3,3,6,13146381,1982,28,0,1,0
1,1015,1,1,3,4,0,1,2,3,7935219,1966,44,1,0,0
3,1125,1,1,3,2,0,4,2,5,13574693,2003,9,1,0,0
6,1964,2,1,5,5,0,2,2,4,14210941,1968,41,0,0,1
5,1975,3,2,5,1,0,2,3,4,16416101,2002,9,1,0,0
5,1759,2,1,4,2,0,2,3,5,11230837,2001,11,0,0,1
3,1222,2,1,4,1,1,4,1,6,11013304,1987,27,0,0,1
6,1587,1,1,4,3,0,2,1,6,11304674,1969,42,0,1,0
4,1992,3,2,5,4,1,3,3,1,10532382,1998,6,0,1,0
5,2458,4,2,6,5,0,2,3,6,21368434,2003,5,1,0,0
2,837,1,1,3,3,1,4,1,4,11194865,1972,37,1,0,0
1,964,1,1,3,4,0,1,2,5,9307848,1985,27,1,0,0
1,1170,1,1,3,3,1,2,2,2,6211748,1969,41,0,1,0
6,1823,2,1,5,4,1,3,2,5,21694013,1971,42,1,0,0
2,1159,1,1,3,4,1,4,3,5,10914398,1968,40,0,1,0
2,1288,2,2,4,5,0,2,3,4,10279377,1983,28,0,1,0
6,1724,1,1,4,3,1,2,3,4,12943030,1971,43,0,1,0
2,1130,1,1,3,2,1,1,3,5,10341593,1975,36,0,1,0
6,1977,2,1,5,1,0,2,1,4,11631945,1976,33,0,1,0
2,633,1,1,2,4,0,4,3,2,5816193,1978,34,0,1,0
3,1237,2,1,4,2,0,4,1,6,9945356,1977,37,0,0,1
6,1599,1,1,4,1,0,4,1,4,10172371,1972,34,0,1,0
1,969,1,1,3,4,0,2,1,2,4141825,1979,33,0,1,0
3,1292,2,1,4,4,0,3,3,5,9884760,1970,38,0,1,0
3,1229,2,1,4,2,0,2,3,5,9676407,1987,26,0,1,0
3,768,1,1,2,2,0,4,1,5,7027133,2001,10,0,1,0
6,1878,2,1,5,1,1,2,1,6,14923091,1967,40,0,0,1
5,2134,3,2,5,2,1,2,3,5,13499745,1987,21,0,0,1
2,682,1,1,2,5,0,3,1,5,10202931,1996,14,1,0,0
7,1815,2,1,5,1,1,3,3,4,13698626,1989,23,0,1,0
5,1687,2,1,4,3,0,2,3,5,10235855,1994,15,0,1,0
1,535,1,1,2,3,0,2,1,4,4048127,1964,47,0,0,1
3,1109,1,1,3,2,1,4,3,4,9575771,1971,36,0,1,0
5,1333,2,1,4,3,0,2,2,5,9020968,2000,10,0,1,0
4,1987,3,2,5,2,1,3,3,5,12884413,1961,44,0,0,1
3,943,1,1,3,3,1,2,2,5,12610059,1985,27,1,0,0
4,1633,2,1,4,2,1,4,1,5,14870840,1965,39,1,0,0
1,1513,2,2,4,5,1,1,1,4,12229067,1974,37,1,0,0
6,1910,2,1,5,3,0,3,3,5,15067558,1971,40,0,0,1
4,1581,2,1,4,3,0,4,1,6,9948333,1968,42,0,0,1
3,1239,2,1,4,4,1,3,3,4,11055466,1983,27,0,0,1
1,1414,2,2,4,3,1,4,3,5,10022496,1992,20,0,1,0
3,755,1,1,2,1,0,3,3,4,7285740,1995,12,0,1,0
3,826,1,1,3,1,1,4,1,5,8125960,1977,37,0,0,1
6,1582,1,1,4,1,0,3,1,5,11160336,2001,8,0,1,0
1,1454,2,2,4,1,0,4,2,6,9412484,1983,28,0,0,1
1,1226,1,1,3,2,1,4,2,4,8300886,1971,38,0,0,1
1,949,1,1,3,2,0,2,1,2,4379898,2002,8,0,1,0
6,1875,2,1,5,4,0,1,3,4,13724494,1964,45,0,0,1
5,2152,3,2,5,5,0,2,2,5,11590241,1996,13,0,1,0
2,1252,2,2,4,3,0,2,2,6,11233184,1974,37,0,0,1
6,1601,1,1,4,3,0,4,1,5,11457613,1993,17,0,1,0
7,1515,1,1,4,5,1,2,2,4,13359472,1980,30,0,0,1
4,1638,2,1,4,2,1,2,3,6,11462002,1969,40,0,1,0
4,1979,3,2,5,1,1,1,3,1,10249471,1969,37,0,0,1
5,1647,2,1,4,1,0,3,3,4,9249366,1996,16,0,1,0
3,1158,1,1,3,2,1,2,3,5,11019222,1988,25,0,0,1
5,2323,4,2,6,5,0,2,3,6,14435487,1996,13,0,0,1
4,1901,3,2,5,3,1,3,3,6,18504977,1968,36,1,0,0
1,1252,1,1,3,3,1,2,3,1,6739076,1995,17,0,1,0
4,1891,3,2,5,3,1,3,2,5,12251327,1976,34,0,0,1
6,1816,2,1,5,1,0,4,3,4,13957476,2000,10,0,0,1
5,1369,2,1,4,5,1,4,3,6,11847087,1997,14,0,1,0
3,1167,1,1,3,4,1,4,2,4,9954789,1972,37,0,0,1
5,1781,3,2,5,4,0,4,3,6,16699037,1991,17,1,0,0
6,1512,1,1,4,4,0,4,2,5,17852947,1970,43,1,0,0
7,1611,1,1,4,5,0,4,3,6,21085676,1997,16,1,0,0
4,1856,3,2,5,5,1,1,2,3,11434595,1993,15,0,0,1
6,1539,1,1,4,2,0,1,2,5,11089797,1988,20,0,1,0
5,1965,3,2,5,5,1,4,2,5,12486036,1996,14,0,1,0
3,788,1,1,2,5,0,3,3,6,8938381,1990,22,0,1,0
3,848,1,1,3,3,0,2,1,4,6844388,1981,29,0,0,1
3,987,1,1,3,2,1,1,1,4,11979610,1998,11,1,0,0
1,1021,1,1,3,2,1,3,3,1,5549827,1963,48,0,1,0
3,1282,2,1,4,3,0,3,2,4,9720573,1988,25,0,0,1
1,1254,1,1,3,4,0,3,3,2,6132713,1975,35,0,1,0
4,1511,2,1,4,2,0,3,2,2,6738178,1953,55,0,1,0
2,920,1,1,3,4,1,3,2,5,10088730,1978,31,0,0,1
2,700,1,1,2,3,1,2,1,4,7199881,1986,21,0,1,0
4,1929,3,2,5,3,0,1,1,2,8288480,1995,13,0,1,0
4,1820,3,2,5,2,1,3,1,3,9971257,1977,31,0,0,1
5,2039,3,2,5,4,0,3,2,4,11473523,1998,11,0,0,1
2,935,1,1,3,3,0,3,3,1,6199543,1970,39,0,1,0
2,648,1,1,2,5,0,4,2,2,6076596,1998,12,0,1,0
5,2034,3,2,5,2,0,3,3,6,11947865,1997,15,0,1,0
7,1543,1,1,4,3,0,1,1,6,11583343,1995,13,0,1,0
5,2366,4,2,6,1,0,4,3,4,18714666,1987,21,1,0,0
3,876,1,1,3,5,1,2,3,6,10668630,1976,34,0,0,1
5,1422,2,1,4,2,1,4,2,4,10220536,1998,14,0,0,1
4,1877,3,2,5,4,0,3,3,3,9244040,1955,52,0,1,0
1,916,1,1,3,3,0,1,3,4,7048735,1991,19,0,0,1
5,1462,2,1,4,1,1,2,2,4,13807574,1999,12,1,0,0
3,859,1,1,3,3,1,3,3,5,12711220,1986,21,1,0,0
3,1098,1,1,3,4,1,3,1,5,13860563,2005,4,1,0,0
1,1326,1,1,3,5,1,2,3,3,8843035,1974,36,0,0,1
4,1866,3,2,5,3,1,2,1,6,17152616,1979,30,1,0,0
3,1032,1,1,3,5,0,4,1,4,8159497,1977,30,0,0,1
1,579,1,1,2,2,1,2,1,4,5955180,2005,5,0,0,1
1,1366,2,2,4,2,1,2,2,5,12588449,1988,22,1,0,0
5,1830,3,2,5,5,0,2,2,5,11525577,2001,7,0,0,1
4,1912,3,2,5,1,1,3,3,3,11011893,1954,52,0,0,1
7,1748,1,1,4,3,0,2,1,4,12577247,2004,5,0,0,1
5,2415,4,2,6,2,1,3,3,5,14907750,2000,10,0,0,1
6,1887,2,1,5,3,1,2,2,6,23015205,1975,38,1,0,0
2,642,1,1,2,3,1,4,1,4,9839004,1979,31,1,0,0
3,1210,2,1,4,3,1,4,2,6,11219085,1988,23,0,1,0
5,2111,3,2,5,5,1,2,3,4,13674956,2002,9,0,0,1
4,1574,2,1,4,5,0,2,1,2,12514108,1999,5,1,0,0
7,1525,1,1,4,2,0,3,2,6,12166905,1982,27,0,1,0
3,801,1,1,3,2,0,4,1,6,10611155,1972,39,1,0,0
7,1642,1,1,4,5,0,3,2,4,11767741,1978,33,0,1,0
1,1382,2,2,4,5,1,3,2,6,13321766,1961,49,1,0,0
4,1901,3,2,5,1,0,1,3,3,9909284,1958,48,0,0,1
3,714,1,1,2,1,1,3,1,4,6951486,1998,10,0,1,0
4,1952,3,2,5,3,1,1,1,5,17333227,2004,6,1,0,0
3,741,1,1,2,2,1,3,1,4,6909137,1990,23,0,1,0
6,1786,1,1,4,3,1,3,2,5,21433867,1988,25,1,0,0
1,1047,1,1,3,1,1,4,3,4,8613361,1992,17,0,0,1
1,964,1,1,3,5,1,1,1,6,8134204,1964,47,0,0,1
1,627,1,1,2,4,0,2,1,6,6114621,2003,6,0,1,0
3,921,1,1,3,2,1,1,1,6,12569402,1985,28,1,0,0
3,989,1,1,3,5,1,1,3,6,10871421,1991,19,0,1,0
2,1217,2,2,4,3,0,1,3,6,11608605,1984,26,0,0,1
2,1209,2,2,4,3,0,4,3,1,7757558,1974,38,0,1,0
6,1600,1,1,4,2,0,2,3,5,19213761,1990,18,1,0,0
3,740,1,1,2,5,1,2,1,5,11151404,2002,12,1,0,0
1,1295,1,1,3,4,0,3,1,4,9605248,1967,42,1,0,0
3,1005,1,1,3,2,1,4,2,6,10598965,1980,32,0,0,1
1,908,1,1,3,1,1,2,2,4,6530505,1970,42,0,1,0
1,1260,1,1,3,5,0,3,3,6,12604572,1994,17,1,0,0
3,1052,1,1,3,4,0,3,1,6,8522772,1982,30,0,1,0
4,1718,2,1,4,2,1,3,2,6,11428299,1979,26,0,1,0
3,1286,2,1,4,5,0,2,2,5,10005760,1991,23,0,1,0
3,765,1,1,2,4,1,1,2,5,8084012,1978,34,0,1,0
3,1206,2,1,4,4,0,4,2,4,13274415,1975,40,1,0,0
5,2268,4,2,6,5,1,3,3,4,19624066,1998,11,1,0,0
5,1300,1,1,3,5,1,2,2,6,14421112,1994,15,1,0,0
1,1010,1,1,3,1,0,2,2,3,7691006,1968,41,1,0,0
2,1062,1,1,3,1,0,2,2,5,8955261,2000,7,0,1,0
7,1755,1,1,4,1,1,2,3,5,14487771,1975,37,0,0,1
2,1157,1,1,3,3,0,2,2,2,8123605,1985,27,0,0,1
5,2398,4,2,6,5,1,3,2,5,20623807,1992,19,1,0,0
3,1083,1,1,3,3,1,4,2,6,14758527,1988,25,1,0,0
7,1730,1,1,4,2,0,2,1,6,20278215,2001,6,1,0,0
4,1682,2,1,4,4,1,3,1,3,9575793,1984,24,0,0,1
5,1610,2,1,4,5,1,3,3,4,10827689,1998,12,0,1,0
1,1460,2,2,4,1,1,1,1,1,6111509,1967,43,0,0,1
3,972,1,1,3,5,1,1,1,6,9796054,2003,6,0,1,0
1,1116,1,1,3,5,0,4,1,2,5952818,1990,20,0,0,1
3,771,1,1,2,4,1,4,1,5,8543170,1999,11,0,0,1
5,2453,4,2,6,4,1,4,2,5,14632315,1989,20,0,0,1
6,1580,1,1,4,4,1,3,2,4,13646526,2006,6,0,0,1
3,1202,2,1,4,1,1,1,1,4,13388085,1988,23,1,0,0
3,997,1,1,3,1,0,3,3,5,9520949,2006,5,0,0,1
7,1914,2,1,5,5,0,4,2,6,23056438,1983,31,1,0,0
2,1297,2,2,4,4,1,1,2,3,10491572,1982,30,0,0,1
7,1576,1,1,4,2,1,2,3,5,12842676,1970,44,0,1,0
5,1603,2,1,4,1,1,3,2,6,11147714,2002,8,0,1,0
3,976,1,1,3,5,1,3,2,5,9628060,1993,21,0,1,0
3,743,1,1,2,4,0,1,1,4,5517150,1969,38,0,1,0
6,1949,2,1,5,2,0,4,3,4,22007083,1994,19,1,0,0
4,1992,3,2,5,5,1,1,2,4,12160077,1966,44,0,0,1
2,632,1,1,2,5,1,3,2,2,7106074,1985,23,0,0,1
1,1275,1,1,3,3,1,4,2,1,6283053,1983,28,0,1,0
5,1847,3,2,5,1,1,3,3,5,12486906,1985,26,0,0,1
4,1953,3,2,5,2,0,3,1,1,13339083,1968,36,1,0,0
4,1966,3,2,5,4,1,3,3,4,17392480,1957,48,1,0,0
1,1257,1,1,3,1,0,1,2,4,6565252,1962,49,0,0,1
2,1028,1,1,3,2,1,3,2,1,11799506,1999,12,1,0,0
1,592,1,1,2,1,1,4,1,6,7085496,1993,17,0,0,1
2,797,1,1,2,5,1,2,1,5,8357122,1981,28,0,1,0
6,1866,2,1,5,4,0,4,1,5,20823260,1986,25,1,0,0
7,1783,1,1,4,2,0,2,3,4,12312668,1993,19,0,1,0
1,1189,1,1,3,5,1,3,1,5,10939993,1969,42,1,0,0
1,1089,1,1,3,5,0,2,3,5,10928662,1989,23,1,0,0
6,1892,2,1,5,4,1,4,1,5,15421895,2005,6,0,0,1
6,1775,1,1,4,2,0,3,1,6,13966822,1998,11,0,0,1
1,737,1,1,2,3,1,2,2,1,4713210,1995,16,0,1,0
4,1601,2,1,4,4,1,1,2,1,8617892,1970,34,0,0,1
5,2447,4,2,6,5,0,4,2,4,12589183,2005,7,0,1,0
6,1539,1,1,4,5,0,1,3,5,18668565,1975,38,1,0,0
6,1970,2,1,5,4,0,2,3,6,15985016,1980,32,0,0,1
3,1282,2,1,4,2,1,4,3,5,12034679,1992,17,0,0,1
1,1661,2,2,4,4,1,1,2,3,12756242,1997,15,1,0,0
6,1529,1,1,4,5,0,2,1,5,11085018,1989,24,0,1,0
5,1777,3,2,5,1,1,4,3,5,16663493,1983,29,1,0,0
1,1596,2,2,4,4,0,2,1,2,9846774,1968,41,1,0,0
3,812,1,1,3,5,0,4,2,5,8180835,1984,25,0,1,0
2,964,1,1,3,2,0,4,1,2,6450226,1973,34,0,0,1
4,1902,3,2,5,5,1,3,2,5,17546191,1964,42,1,0,0
6,1973,2,1,5,4,1,1,2,6,15235084,1993,22,0,1,0
5,2443,4,2,6,5,1,3,3,5,15349437,1996,12,0,0,1
1,1679,2,2,4,3,0,4,1,1,10593754,1999,12,1,0,0
2,871,1,1,3,5,0,4,3,2,11424402,1990,17,1,0,0
5,1890,3,2,5,3,1,4,3,4,17462164,2002,7,1,0,0
4,1507,2,1,4,3,1,1,1,6,10630856,1967,39,0,0,1
4,1906,3,2,5,2,0,2,2,3,9876923,1973,33,0,0,1
4,1880,3,2,5,4,0,2,1,5,10141273,1995,9,0,1,0
2,770,1,1,2,2,0,3,1,6,8637018,2004,7,0,0,1
3,831,1,1,3,4,1,3,1,5,8751322,1990,20,0,0,1
3,1152,1,1,3,4,0,1,1,4,7641415,1988,19,0,1,0
3,1277,2,1,4,2,1,2,1,5,10801987,2001,10,0,0,1
4,1633,2,1,4,5,1,2,1,3,9593097,1969,37,0,0,1
1,991,1,1,3,1,0,3,1,1,3430234,1979,33,0,1,0
1,1387,2,2,4,2,0,2,2,6,12584646,2003,9,1,0,0
3,1017,1,1,3,2,1,3,3,4,9889570,1990,21,0,0,1
5,1643,2,1,4,4,0,2,2,5,9557327,1988,23,0,1,0
3,1079,1,1,3,3,0,3,2,6,13877975,2002,7,1,0,0
3,842,1,1,3,5,1,2,1,5,8901099,1986,26,0,0,1
4,1542,2,1,4,5,0,4,2,6,10676289,2000,11,0,1,0
2,876,1,1,3,5,1,3,2,1,7461217,2004,7,0,1,0
1,770,1,1,2,2,1,3,1,6,7342388,1989,21,0,1,0
3,941,1,1,3,3,1,3,3,4,12814831,1987,24,1,0,0
1,1000,1,1,3,5,0,3,2,4,6746067,1973,37,0,0,1
1,1258,1,1,3,3,0,3,1,2,5454108,1978,34,0,0,1
3,787,1,1,2,4,1,1,3,5,11866760,1979,31,1,0,0
3,1186,1,1,3,3,0,2,1,4,12814422,1998,9,1,0,0
1,1335,2,2,4,5,1,1,1,4,8340914,1980,30,0,0,1
4,1827,3,2,5,1,1,4,2,2,8861684,1960,44,0,1,0
1,881,1,1,2,2,0,3,2,1,5834146,1964,47,1,0,0
3,1253,2,1,4,4,1,4,2,6,16358800,1999,13,1,0,0
4,1754,2,1,4,4,1,2,3,6,17726898,1991,18,1,0,0
3,724,1,1,2,4,1,3,3,6,9194588,1981,33,0,1,0
3,944,1,1,3,1,1,4,2,4,9095697,1983,24,0,0,1
3,1078,1,1,3,2,1,1,3,5,14591616,2004,4,1,0,0
6,1871,2,1,5,5,1,4,3,5,23556652,1986,27,1,0,0
6,1861,2,1,5,2,0,2,2,4,20162843,1974,39,1,0,0
3,1069,1,1,3,5,1,1,1,5,9246864,1987,25,0,1,0
4,1861,3,2,5,4,1,2,1,2,9051772,1991,20,0,1,0
3,876,1,1,3,1,1,4,2,4,7762497,1970,40,0,1,0
1,1216,1,1,3,2,0,4,2,6,8568277,1971,39,0,0,1
5,2144,3,2,5,3,0,4,2,6,13293835,1996,14,0,0,1
6,1675,1,1,4,2,0,4,2,6,20493556,1992,16,1,0,0
4,1721,2,1,4,3,0,3,3,6,16695965,1992,18,1,0,0
6,1719,1,1,4,5,1,4,1,4,20079510,1991,21,1,0,0
3,832,1,1,3,3,1,4,2,6,12801618,1995,14,1,0,0
1,1218,1,1,3,1,0,4,3,3,7282009,1981,28,0,0,1
2,1178,1,1,3,2,1,4,2,6,12200656,1987,20,0,0,1
7,1551,1,1,4,3,1,2,1,5,18998358,1992,15,1,0,0
6,1562,1,1,4,4,1,3,3,6,20790613,1990,16,1,0,0
7,1700,1,1,4,3,1,2,1,6,14554378,1982,26,0,0,1
3,1263,2,1,4,1,1,3,3,6,11913620,2004,4,0,1,0
6,1664,1,1,4,4,0,4,3,5,20219844,1980,29,1,0,0
3,1073,1,1,3,2,1,2,2,4,9874688,2007,5,0,0,1
1,632,1,1,2,1,0,4,1,5,5303482,1995,15,0,1,0
7,1874,2,1,5,2,1,4,3,5,22841320,1977,33,1,0,0
3,884,1,1,3,5,1,3,3,4,9208958,1985,24,0,1,0
1,657,1,1,2,3,1,4,2,2,5485209,1997,13,0,1,0
5,2403,4,2,6,1,0,2,2,6,12324196,1981,27,0,1,0
1,1001,1,1,3,1,1,2,2,1,4869376,1974,35,0,1,0
7,1734,1,1,4,2,0,2,3,4,19806751,1985,29,1,0,0
2,743,1,1,2,5,0,1,3,5,8707135,1976,34,0,0,1
3,1244,2,1,4,4,1,4,3,5,11547394,2004,5,0,1,0
4,1789,2,1,4,5,1,1,3,1,14753767,1969,37,1,0,0
3,1025,1,1,3,5,0,2,3,5,10111892,2005,9,0,0,1
7,1778,1,1,4,5,0,3,3,4,14388963,1999,15,0,0,1
4,2000,3,2,5,4,1,4,1,4,17414576,2000,9,1,0,0
3,1128,1,1,3,4,0,3,2,5,13256061,1977,33,1,0,0
2,971,1,1,3,2,0,1,3,4,8202184,1980,32,0,1,0
6,1941,2,1,5,3,1,4,1,4,13766029,1998,9,0,1,0
3,972,1,1,3,3,0,3,2,4,8558873,2004,7,0,0,1
2,700,1,1,2,2,0,4,3,1,5917784,1994,17,0,0,1
3,1005,1,1,3,4,0,3,2,5,8731691,2007,5,0,1,0
4,1938,3,2,5,5,1,3,1,4,16570926,1964,40,1,0,0
2,892,1,1,3,3,1,4,2,1,10744595,1980,30,1,0,0
6,1848,2,1,5,2,0,3,2,6,13834681,1997,14,0,1,0
3,982,1,1,3,5,1,2,1,5,8607112,1968,39,0,1,0
3,780,1,1,2,1,0,4,1,5,6830886,1975,39,0,0,1
1,968,1,1,3,1,0,1,1,1,6216039,2002,8,1,0,0
3,1285,2,1,4,4,0,4,1,4,13434886,1976,33,1,0,0
3,755,1,1,2,1,0,4,1,6,7440277,1994,14,0,1,0
4,1930,3,2,5,5,1,3,2,4,11042590,1957,48,0,1,0
2,865,1,1,3,3,1,4,2,6,10449772,1996,12,0,1,0
2,984,1,1,3,1,0,4,3,1,6950150,1971,38,0,0,1
3,1019,1,1,3,4,1,3,2,6,10416979,1998,13,0,1,0
1,662,1,1,2,2,1,3,2,2,4944603,1986,25,0,1,0
2,644,1,1,2,2,1,2,3,6,9082616,1977,30,0,1,0
1,1496,2,2,4,4,0,2,1,6,11705265,1967,43,1,0,0
1,1422,2,2,4,2,1,4,1,2,7295414,1976,34,0,0,1
7,1804,2,1,5,3,0,3,2,5,12824888,1987,26,0,1,0
3,768,1,1,2,5,1,3,3,6,10722935,1997,11,0,0,1
1,1079,1,1,3,3,1,4,1,5,7509706,1972,39,0,1,0
7,1696,1,1,4,2,0,4,1,6,13729741,1989,18,0,0,1
6,1669,1,1,4,3,0,4,2,4,18638801,1975,31,1,0,0
3,1230,2,1,4,3,1,4,2,5,15438486,1986,28,1,0,0
1,1286,1,1,3,3,1,2,1,5,8232429,1969,40,0,0,1
5,1474,2,1,4,1,0,3,3,5,9175477,1986,22,0,1,0
4,1869,3,2,5,1,1,2,3,4,17422954,2003,8,1,0,0
1,1403,2,2,4,2,1,1,2,3,7130310,1960,50,0,1,0
1,1253,1,1,3,3,1,2,3,1,7523943,2002,8,0,0,1
1,1633,2,2,4,3,0,2,1,4,11408014,1964,45,1,0,0
7,1882,2,1,5,5,1,3,2,5,22925427,1986,24,1,0,0
3,1268,2,1,4,4,0,2,2,4,8672825,1983,30,0,1,0
6,1756,1,1,4,3,1,4,1,4,20004537,1978,29,1,0,0
6,1692,1,1,4,4,1,4,1,6,14293040,1971,37,0,0,1
1,1108,1,1,3,1,0,2,3,2,5645173,1989,21,0,1,0
5,2399,4,2,6,5,1,2,3,5,15132999,1988,22,0,0,1
1,886,1,1,2,2,1,1,3,4,9949962,2000,10,1,0,0
4,1684,2,1,4,5,1,2,3,2,15073379,1987,22,1,0,0
6,1779,1,1,4,3,1,3,3,5,14230713,1986,23,0,1,0
2,653,1,1,2,3,0,4,1,5,6820546,1981,26,0,1,0
3,1148,1,1,3,2,0,3,3,4,8454769,1971,39,0,1,0
3,1026,1,1,3,1,1,4,3,6,14751641,1997,16,1,0,0
6,1734,1,1,4,2,0,1,2,4,12537626,1985,22,0,0,1
6,1921,2,1,5,2,1,2,1,5,21861976,1993,19,1,0,0
3,1047,1,1,3,3,1,1,3,6,10885321,1974,40,0,0,1
4,1826,3,2,5,5,1,3,3,1,10664994,1980,25,0,0,1
3,1189,1,1,3,1,1,1,2,6,15110317,1994,17,1,0,0
1,1316,1,1,3,4,0,1,3,2,9975882,1991,20,1,0,0
1,948,1,1,3,2,0,2,1,5,8250130,1974,36,1,0,0
5,1708,2,1,4,4,1,2,2,5,11297072,1986,25,0,0,1
1,653,1,1,2,1,0,3,2,5,5428509,1961,50,0,0,1
7,1976,2,1,5,4,1,1,2,5,14833984,1998,10,0,1,0
6,1996,2,1,5,2,0,1,3,4,21632142,1979,31,1,0,0
4,1928,3,2,5,3,0,1,3,4,16705879,1985,24,1,0,0
4,1837,3,2,5,1,0,3,2,1,7398237,1960,45,0,1,0
3,902,1,1,3,5,0,3,3,4,8233403,1989,18,0,1,0
5,1614,2,1,4,1,0,3,2,4,13115690,1986,25,1,0,0
3,754,1,1,2,1,1,1,1,4,6838452,2004,8,0,1,0
6,1977,2,1,5,5,0,1,1,4,12450997,1978,29,0,1,0
6,1602,1,1,4,4,1,2,2,4,12031566,1979,30,0,1,0
6,1779,1,1,4,1,0,3,2,6,13809022,1972,40,0,0,1
4,1816,3,2,5,2,1,1,2,1,8921525,2002,9,0,1,0
1,817,1,1,2,4,0,4,3,1,4914615,2002,9,0,1,0
4,1875,3,2,5,5,0,4,3,5,12036509,1967,41,0,0,1
